序號	詞目	詞性	詞目索引	音讀	方言點	釋義	例句	相似詞	相反詞	對應音檔名稱
13815	頭		詞目分類索引/人體器官 詞目分類索引/疾病醫療 詞目分類索引/量詞	teu113		1.動物脖子以上的部位。　2.起始、最初或頂端，與「尾」相對。　3.第一的、上等的。　4.領袖、居領導地位者。　5.量詞。（1）計算牛、羊、豬等牲畜的單位。（2）計算植物、幼苗棵數的單位。	例：頭那。 例：頭等。 例：頭家。			hk0000012646-1-3
13816	頭陣	名		teu113 chin53		第一回合。	例：這擺比賽，先生派𠊎打頭陣。(（這次比賽，老師派我打頭陣。）)	先鋒		hk0000012648-1-3
13817	頭彩	名		teu113 coi31		一種事跡象或兆頭。	例：這件事情个頭彩毋好，最好莫做！(（這件事情的兆頭不好，最好別做！）)	症頭徵兆		hk0000012649-1-3
13818	頭昏	形		teu113 fun113		頭腦昏眩。	例：頭昏係高血壓个主要症頭。(（頭暈是高血壓的主要病症。）)	頭那慇慇頭那暈暈		hk0000012653-1-3
13819	頭號	名		teu113 ho53		第一號、最重要的。	例：佢上擺參加演講比賽，拈鬮拈到頭號。(（他上次參加演講比賽，抽籤抽到第一號。）)			hk0000012658-1-3
13820	頭輪	名		teu113 lin113		1.第一次。　2.第一回合。	例：今晡日係老妹頭輪轉外家，四門六親都來看新郎。(（今天是妹妹第一次回娘家，眾親戚都來看新郎。）) 例：頭輪無赴著，第二輪正來。(（第一回合來不及趕上，第二輪再來。）)	頭擺頭回第一擺第一回頭下碼頭一擺		hk0000012659-1-3
13821	頭皮	名		teu113 pi113		1.頭皮屑。一種頭部皮膚的分泌物，為碎屑狀。　2.頭髮下方的皮膚。	例：熱天愛較輒洗頭那，正毋會有頭皮 。(（夏天要較常洗頭，才不會有頭皮屑。）) 例：半夜行塚埔，頭皮緊掣。(（半夜走在墳場裡，頭皮發麻。）)	頭那皮		hk0000012665-1-3
13822	頭䌈	名		teu113 tag21		頭緒、條理或線索。	例：這件事情你講到恁複雜，𠊎到今都還拉無頭䌈。(（這件事情你講得這麼複雜，我到現在都還抓不著頭緒。）)			hk0000012670-1-3
13823	頭胎	名		teu113 toi33		第一胎。	例：阿蓮妹个頭胎係妹仔，歸屋人都歡喜。(（阿蓮妹的第一胎是女兒，全家人都很高興。）)	第一胎		hk0000012671-1-3
13824	頭沉沉			teu113 chim53 chim53		低著頭若有所思或專注於某事的樣子。	例：佢當認真，逐日頭沉沉緊讀書。(（他很認真，每天低著頭專注於讀書。）)			hk0000012674-1-3
13825	頭鉤鉤			teu113 gieu33 gieu33		形容伸頭探看、一副引領企盼的樣子。	例：聽講厥滿子今晡日會轉來，佢歸朝晨頭鉤鉤。(（聽說他的小兒子今天要回來，他整個早上都在引領企盼。）)			hk0000012676-1-3
13826	頭下碼			teu113 ha53 ma33		第一次、剛開始的時候。	例：頭下碼大家都看佢無半撇，臨尾正知佢當慶。(（起初大家都認為他不怎麼樣，後來才知道他很厲害。）)	初回頭回正起勢正開始打先	臨尾盡尾	hk0000012677-1-3
13827	頭一擺			teu113 rhid21 bai31		第一次、頭一回。	例：佢平常時性體已好，𠊎頭一擺看佢譴都恁泥。(（他平常脾氣很好，我第一次看他氣成這樣。）)	第一擺第一到頭到		hk0000012678-1-3
13828	頭一個	名		teu113 rhid21 gai53		第一個。	例：連等幾下日，老妹都係頭一個到學校个先生。(（連著好幾天，妹妹都是第一個到學校的老師。）)	第一個		hk0000012679-1-3
13829	頭擂擂			teu113 lui31 lui31		低頭著。形容一副埋頭苦幹的樣子。	例：佢逐日頭擂擂煞猛做事，有時有日定著會有成就。(（他每天都埋頭苦幹的認真工作，總有一天一定會有成就。）)	頭擂擂頭沉沉chim		hk0000012681-1-3
13830	頭那頂	名		teu113 na113 den31		頭頂，頭的最上部。	例：佢摎籃球放到頭那頂項行路，球都毋會跌落來。(（他把籃球放在頭頂上走路，球都不會掉下來。）)	頭顱頂		hk0000012682-1-3
13831	頭前溪			teu113 cien113 kie33		河川名。位於臺灣西北部，屬新竹縣。東起尖石鄉烏嘴山，西達臺灣海峽，北鄰鳳山溪至關西鎮，南迄鹿場大山與苗栗縣為界。				hk0000012686-1-3
13832	頭疤面疤	形		teu113 ba33 mien53 ba33		1.形容頭、臉部傷痕累累的樣子。　2.引申為遭人拒斥而碰了一鼻子灰，搞得灰頭土臉。	例：佢同貓仔搞，分貓仔抓到仔頭疤面疤。(（他跟貓玩，被貓抓得頭臉都是傷。）) 例：佢毋單淨無借著錢，還分人笑，搣到頭疤面疤。(（他不僅沒借到錢，還被人笑，弄得灰頭土臉。）)	頭烏面暗頭烏面烏		hk0000012688-1-3
13833	頭拂尾拂	動		teu113 vid54 mui33 vid54		（貶）溫馴、恭敬奉承的樣子。原指形容家犬看到飼主的歡欣情狀，引申用以諷刺善於逢迎諂媚的人。	例：佢逐擺看著有錢人就頭拂尾拂，當得人惱。(（他每次看到有錢人就逢迎諂媚，很惹人厭。）)	拂頭拂尾		hk0000012689-1-3
13834	頭暈腦疺	形		teu113 hin113 no31 bien31		形容頭昏腦脹、暈頭轉向的樣子。	例：這題算術當難，舞到𠊎頭暈腦疺。(（這題算術很難，弄得我頭昏腦脹。）)			hk0000012690-1-3
13835	頭那暈暈			teu113 na113 hin113 hin113		頭暈暈的、頭暈目眩的樣子。	例：朝晨䟘床該下試著頭那暈暈，怕寒著了。(（早晨起床時覺得頭暈暈的，恐怕感冒了。）)	頭昏		hk0000012692-1-3
13836	頭磬磬			teu113 cin31 cin31		頭低低。低著頭，專注於某事的樣子。	例：佢一日到暗頭磬磬畫手機，間房毋去知理，搣到像狗竇个樣！(（他一天到晚低著頭在滑手機，房間不去整理，弄得像狗窩似的！）)	頭沉沉	頭臥臥	hk0000012694-1-3
13837	頭光面亮一身病	諺		teu113 gong33 mien53 liong53 rhid21 shin33 piang53		形容一個人外表看起來很健康，實際上卻一身是病。即外強中乾。	例：阿蓮妹看起來當健，實在講，佢係頭光面亮一身病，輒常出入病院。(（阿蓮妹看起來很健康，照實講，她是頭光面亮一身病，時常出入醫院。）)			hk0000012696-1-3
13838	頭那插禾串－－撩刁	諺		teu113 na113 cab21 vo113 chen53－－liau113 diau33		鳥要吃插在頭上的稻禾裡的穀子，就會跟著追逐，以此來捉弄鳥，故曰「撩鳥」。而「刁、鳥」客語同音，故此句借喻逗弄他人、很頑皮之意。	例：該個掌牛哥（仔）毋單止係搞頭王，乜係頭那插禾串－－撩刁（鳥）。(（那個牧童不但是孩子王，也喜歡招惹人。）)			hk0000012697-1-3
13839	敨	動		teu31		1.流通。　2.摻入。　3.配著。	例：敨氣。 例：敨水。 例：敨滾水食(（配開水吃）)			hk0000012698-1-3
13840	豆			teu53		莢實植物。草本、木本均有。葉多複葉，間或為單葉，互生，通常具托葉。花為蝶形，子實皆結莢，種子多無胚乳。種類甚多，遍產世界各地。用途極廣，供食用、藥用或觀賞等。				hk0000012702-1-3
13841	豆漿	名		teu53 ziong33		豆漿。	例：朝晨頭𠊎好食包仔摎豆漿。(（早餐我喜歡吃包子和豆漿。）)	豆乳		hk0000012711-1-3
13842	豆腐花	名		teu53 fu53 fa33		豆花。	例：阿姆自家做个豆腐花好食又衛生。(（媽媽親手做的豆花好吃又衛生。）)			hk0000012715-1-3
13843	豆腐頭			teu53 fu53 teu113		豆渣。	例：豆腐頭還已有營養，有人煎來準噹嗒食，乜有人拿轉去餵豬。(（豆腐渣還富有營養，有人用煎的來當零食吃，也有人拿回去餵豬。）)			hk0000012719-1-3
13844	透	動		teu53		1.長時間。　2.充分、澈底。　3.周遍。　4.顯露。	例：透日。 例：看透。 例：透心涼。 例：透漏消息。			hk0000012720-1-3
13845	透到	動		teu53 do53		通往。	例：這條路係透到高速公路个。(（這條路是通往高速公路的。）)			hk0000012721-1-3
13846	透過	介		teu53 go53		經由。	例：透過厥个紹介，𠊎尋著適合自家个工作。(（透過他的介紹，我找到適合自己的工作。）)			hk0000012722-1-3
13847	透長年	副		teu53 chong113 ngien113		一整年。	例：佢透長年在外國做生理，當少轉臺灣。(（他一整年在國外做生意，很少回臺灣。）)			hk0000012723-1-3
13848	透心涼			teu53 sim33 liong113		透心涼。涼透全身。	例：天時恁熱，食一支冰落肚啊，正經透心涼哪！(（大熱天，吃支冰棒下肚，真正透心涼啊！）)	沁涼		hk0000012727-1-3
13849	透風落雨	動		teu53 fung33 log54 rhi31		冒著風雨去做某件事，風雨無阻。	例：不管風雨幾大，佢透風落雨走忒全程。(（不管風雨多大，他冒著風雨跑完全程。）)	透風落水		hk0000012729-1-3
13850	透到大路	動		teu53 do53 tai53 lu53		連接大馬路。	例：這條細路仔一直透到大路。(（這條小路一直連接大馬路。）)			hk0000012730-1-3
13851	堤	名		ti113		在江、河、湖、海邊修築的防水建築物，以阻止水患，多用土或石修砌而成。	例：堤防。			hk0000012732-1-3
13852	提	動		ti113		1.以手懸空拿物。　2.由下往上、或由後往前移。　3.領取、拿取。　4.談到、舉出。	例：提筆。 例：提高。 例：提貨單。 例：提議。			hk0000012733-1-3
13853	提倡	動		ti113 chong53		鼓勵、倡導某種事物或風氣。	例：這下政府提倡環保，希望大家買東西都愛自家準備袋仔。(（現在政府提倡環保，希望大家都要自己準備袋子。）)	宣揚鼓動鼓吹		hk0000012734-1-3
13854	提出	動		ti113 chud21		舉出、揭示。	例：為著證明自家無做壞事，佢向法官提出無在現場个證明。(（為了證明自己沒做壞事，他向法官提出不在現場的證明。）)			hk0000012735-1-3
13855	提防	動		ti113 fong113		小心防備、事先防範。	例：在人多个場所，愛提防剪綹仔。(（在人多的場所，要小心防備扒手。）)	防備		hk0000012736-1-3
13856	提高	動		ti113 go33		使原本較低的位置、程度、等級、數量等加以增強或升高。	例：愛提高學生仔个程度，愛先提高教學个品質。(（要提高學生的程度，要先提高教學的品質。）)			hk0000012738-1-3
13857	提起	動		ti113 ki31		談及、說到。	例：提起陳年往事，佢就精神起來了。(（說到陳年往事，他的精神就來了。）)			hk0000012739-1-3
13858	提議	動 名		ti113 ngi53		1.提出意見，以供討論。　2.所提出的意見或提案。	例：阿爸提議天光日去獅頭山尞，無人反對。(（爸爸提議明天去獅頭山玩，沒有人反對。）) 例：你个提議，大家有討論無？(（你的意見，大家有討論嗎？）)			hk0000012740-1-3
13859	提前	動		ti113 cien113		把預定的時間往前挪移。	例：假使工程進行順利个話，這條路就會提前整好。(（假如工程進行順利的話，這條道路就會提前修好。）)			hk0000012741-1-3
13860	提親	動		ti113 cin33		向對方提議婚嫁的事。	例：佢兩儕交往了幾下年，男家頭決定天光日愛去女家頭提親。(（他兩人交往了好幾年，男方決定明天要去女方提親。）)	講親		hk0000012742-1-3
13861	啼			ti113		哭。	例：夜啼。			hk0000012744-1-3
13862	題		詞目分類索引/教育文化 詞目分類索引/量詞	ti113		1.詩、文或演講等內容的標目。　2.測驗、考試時要求解答的問題。　3.寫、簽署。　4.量詞。計算題目的單位。	例：標題。 例：試題。 例：題字。			hk0000012745-1-3
13863	題字	動		ti113 sii53		在書畫、器物上簽名或寫字。具有紀念或標示的作用。	例：佢兜在合照个相片項題字做紀念。(（他們在合照的相片上題字做紀念。）)			hk0000012746-1-3
13864	體	名		ti31		1.人體或其他動物的全身。　2.身體的各部分。　3.物體的本質、形態。　4.設身處地，為人著想。　5.親身的。　6.形式、規模。	例：身體。 例：肢體。 例：固體。 例：體恤。 例：體驗。 例：文體。			hk0000012747-1-3
13865	體重	名		ti31 chung33		身體的重量。	例：為著健康，阿爸盡注意屋下細人仔體重个變化。(（為了健康，爸爸相當注意家裡小孩子的體重變化。）)			hk0000012748-1-3
13866	地	名		ti53		1.萬物所棲息生長的處所。與「天」相對。　2.特指地球。　3.田地或土地。　4.場所、區域。	例：地球。 例：地心。 例：秧地。 例：發源地。			hk0000012749-1-3
13867	地界	名		ti53 gai53		標識土地範圍的記號。	例：阿牛伯釘了一支樹仔，做兩隔壁田地个地界。(（阿牛伯釘了一支樹木，當做跟隔壁田地的地界。）)	分界		hk0000012753-1-3
13868	地氣	名		ti53 ki53		泥土的氣息，通常用以指風水。	例：阿爸講成時愛打赤腳行路，奪一下地氣。(（爸爸說偶爾要打赤腳走路，吸吸泥土的氣息。）)			hk0000012754-1-3
13869	地泥			ti53 ne113		地面。	例：杯愛拿正來，正毋會水汀都歸地泥。(（手要拿好，水才不會滴得滿地。）)	泥下地泥下		hk0000012760-1-3
13870	地皮	名		ti53 pi113		建築房屋所使用的土地。	例：該個大頭家買了一垤地皮，準備起大樓屋。(（那個大老闆買了一塊地皮，準備蓋大樓。）)			hk0000012762-1-3
13871	地豆			ti53 teu53		花生。又稱為「長生果」。	例：地豆緊食緊熱嘴，𠊎自細斯當好食。(（花生越吃越欲罷不能，我從小就很喜歡吃。）)	地豆仁		hk0000002792-2-3-1
13872	地底下	名		ti53 de31 ha33		地下。	例：狗仔會摎食伸个東西囥在地底下。(（狗會將吃剩的東西藏在地下。）)			hk0000012771-1-3
13873	地泥下			ti53 ne113 ha33		地面上。	例：阿姆講跌落地泥下个東西，毋好過拈起來食。(（媽媽說掉在地上的東西，不要再撿起來吃。）)			hk0000012772-1-3
13874	地豆仁		詞目分類索引/飲食 詞目分類索引/植物	ti53 teu53 rhin113		花生果實內的種子。	例：你這地豆仁恁菁恁大粒，在哪位買个？(（你這花生米這麼漂亮這麼大顆，在那裡買的？）)	地豆米		hk0000012773-1-3
13875	地豆油	名		ti53 teu53 rhiu113		用花生米榨的油，可供食用、燃燈。	例：阿姆炒菜較愛用地豆油，較無愛用豬油。(（媽媽炒菜較喜歡用花生油，比較不喜歡用豬油。）)	火油		hk0000012774-1-3
13876	弟	名		ti53		門徒、學生。	例：弟子。			hk0000012775-1-3
13877	弟子	名		ti53 zii31		1.學生、門徒。　2.宗教上信徒的自稱。	例：佢門下弟子盡多，來來去去差毋多有千零儕。(（他門下弟子很多，來來去去差不多有千餘人。）) 例：弟子誠心求媽祖婆，希望大家平平安安過難關。(（弟子誠心求媽祖娘娘，希望大家平平安安過難關。）)		師仔	hk0000012776-1-3
